true_label,edge_pred,final_pred,confidence,top2_margin,route,threshold_used,raw_threshold_used,transmitted_bytes,used_cloud,priority_weight,false_positive_cost,embedding_l2,embedding_dim
jackhammer,jackhammer,jackhammer,0.9618065,0.9449511,alert_only,0.55,0.4,64,False,1.0,0.9,22.251558,128
jackhammer,jackhammer,jackhammer,0.96621567,0.948513,alert_only,0.55,0.4,64,False,1.0,0.9,25.830624,128
jackhammer,jackhammer,jackhammer,0.88264036,0.83216727,alert_only,0.55,0.4,64,False,1.0,0.9,21.761627,128
jackhammer,jackhammer,jackhammer,0.8299332,0.7517455,alert_only,0.55,0.4,64,False,1.0,0.9,20.82959,128
jackhammer,jackhammer,jackhammer,0.97215897,0.96042323,alert_only,0.55,0.4,64,False,1.0,0.9,24.312403,128
jackhammer,jackhammer,jackhammer,0.96635103,0.9501632,alert_only,0.55,0.4,64,False,1.0,0.9,26.309015,128
jackhammer,jackhammer,jackhammer,0.97319555,0.9599739,alert_only,0.55,0.4,64,False,1.0,0.9,27.873257,128
jackhammer,jackhammer,jackhammer,0.9750275,0.9608305,alert_only,0.55,0.4,64,False,1.0,0.9,24.808817,128
jackhammer,jackhammer,jackhammer,0.9758435,0.96480906,alert_only,0.55,0.4,64,False,1.0,0.9,25.348497,128
jackhammer,jackhammer,jackhammer,0.98852426,0.9821877,alert_only,0.55,0.4,64,False,1.0,0.9,29.13714,128
jackhammer,jackhammer,jackhammer,0.9925447,0.98719615,alert_only,0.55,0.4,64,False,1.0,0.9,30.371895,128
jackhammer,jackhammer,jackhammer,0.9478273,0.91407305,alert_only,0.55,0.4,64,False,1.0,0.9,21.950527,128
jackhammer,jackhammer,jackhammer,0.96374077,0.94950694,alert_only,0.55,0.4,64,False,1.0,0.9,24.310444,128
jackhammer,jackhammer,jackhammer,0.961906,0.9412655,alert_only,0.55,0.4,64,False,1.0,0.9,24.050182,128
jackhammer,jackhammer,jackhammer,0.9720729,0.95979095,alert_only,0.55,0.4,64,False,1.0,0.9,25.76573,128
jackhammer,jackhammer,jackhammer,0.9858037,0.9797919,alert_only,0.55,0.4,64,False,1.0,0.9,27.915318,128
jackhammer,jackhammer,jackhammer,0.9733107,0.9600242,alert_only,0.55,0.4,64,False,1.0,0.9,25.297634,128
jackhammer,jackhammer,jackhammer,0.9884122,0.98146546,alert_only,0.55,0.4,64,False,1.0,0.9,27.608175,128
jackhammer,jackhammer,jackhammer,0.9909691,0.986879,alert_only,0.55,0.4,64,False,1.0,0.9,29.742353,128
jackhammer,jackhammer,jackhammer,0.9873515,0.9812132,alert_only,0.55,0.4,64,False,1.0,0.9,28.316595,128
jackhammer,jackhammer,jackhammer,0.9891115,0.9822825,alert_only,0.55,0.4,64,False,1.0,0.9,27.716045,128
jackhammer,jackhammer,jackhammer,0.95298547,0.92771554,alert_only,0.55,0.4,64,False,1.0,0.9,21.895006,128
jackhammer,jackhammer,jackhammer,0.98050576,0.9671899,alert_only,0.55,0.4,64,False,1.0,0.9,25.925413,128
jackhammer,jackhammer,jackhammer,0.9731435,0.9582101,alert_only,0.55,0.4,64,False,1.0,0.9,23.764616,128
jackhammer,jackhammer,jackhammer,0.97821903,0.968753,alert_only,0.55,0.4,64,False,1.0,0.9,24.221642,128
jackhammer,jackhammer,jackhammer,0.97937864,0.96664375,alert_only,0.55,0.4,64,False,1.0,0.9,27.344719,128
jackhammer,jackhammer,jackhammer,0.9885676,0.9832552,alert_only,0.55,0.4,64,False,1.0,0.9,30.391785,128
jackhammer,jackhammer,jackhammer,0.9917385,0.98653597,alert_only,0.55,0.4,64,False,1.0,0.9,31.13262,128
jackhammer,jackhammer,jackhammer,0.9909869,0.9847398,alert_only,0.55,0.4,64,False,1.0,0.9,29.46116,128
jackhammer,jackhammer,jackhammer,0.9791525,0.9609296,alert_only,0.55,0.4,64,False,1.0,0.9,26.101675,128
jackhammer,jackhammer,jackhammer,0.98103124,0.97113854,alert_only,0.55,0.4,64,False,1.0,0.9,24.46647,128
jackhammer,jackhammer,jackhammer,0.9535448,0.9281826,alert_only,0.55,0.4,64,False,1.0,0.9,21.475885,128
jackhammer,jackhammer,jackhammer,0.98558897,0.9785886,alert_only,0.55,0.4,64,False,1.0,0.9,25.024298,128
jackhammer,jackhammer,jackhammer,0.9906606,0.98585755,alert_only,0.55,0.4,64,False,1.0,0.9,27.270063,128
jackhammer,jackhammer,jackhammer,0.98876953,0.98236835,alert_only,0.55,0.4,64,False,1.0,0.9,28.464987,128
jackhammer,jackhammer,jackhammer,0.9854505,0.97692335,alert_only,0.55,0.4,64,False,1.0,0.9,28.09954,128
jackhammer,jackhammer,jackhammer,0.9836128,0.97360754,alert_only,0.55,0.4,64,False,1.0,0.9,28.140154,128
jackhammer,jackhammer,jackhammer,0.5356864,0.38180977,embedding,0.55,0.4,256,True,1.0,0.9,17.261965,128
jackhammer,jackhammer,jackhammer,0.64859027,0.5616952,alert_only,0.55,0.4,64,False,1.0,0.9,17.514263,128
jackhammer,jackhammer,jackhammer,0.2930665,0.1301041,raw_audio,0.55,0.4,128000,True,1.0,0.9,11.1311455,128
jackhammer,gun_shot,jackhammer,0.28908792,0.00171116,raw_audio,0.55,0.4,128000,True,1.8,2.0,13.2953615,128
jackhammer,jackhammer,jackhammer,0.31672707,0.022493333,raw_audio,0.55,0.4,128000,True,1.0,0.9,13.675224,128
jackhammer,dog_bark,jackhammer,0.3476671,0.1689437,raw_audio,0.55,0.4,128000,True,1.0,0.9,17.437963,128
jackhammer,dog_bark,jackhammer,0.31660768,0.10211003,raw_audio,0.55,0.4,128000,True,1.0,0.9,18.03542,128
jackhammer,jackhammer,jackhammer,0.9382604,0.9069732,alert_only,0.55,0.4,64,False,1.0,0.9,20.853418,128
jackhammer,jackhammer,jackhammer,0.97244936,0.96201485,alert_only,0.55,0.4,64,False,1.0,0.9,24.736576,128
jackhammer,jackhammer,jackhammer,0.89483756,0.8336351,alert_only,0.55,0.4,64,False,1.0,0.9,24.582462,128
jackhammer,jackhammer,jackhammer,0.58970714,0.32071486,alert_only,0.55,0.4,64,False,1.0,0.9,21.024157,128
jackhammer,jackhammer,jackhammer,0.79557806,0.69852,alert_only,0.55,0.4,64,False,1.0,0.9,19.444433,128
jackhammer,jackhammer,jackhammer,0.8363463,0.7529672,alert_only,0.55,0.4,64,False,1.0,0.9,20.634525,128
jackhammer,jackhammer,jackhammer,0.646546,0.44884992,alert_only,0.55,0.4,64,False,1.0,0.9,23.192625,128
jackhammer,jackhammer,jackhammer,0.81192416,0.7287793,alert_only,0.55,0.4,64,False,1.0,0.9,20.41374,128
jackhammer,jackhammer,jackhammer,0.9901183,0.98558927,alert_only,0.55,0.4,64,False,1.0,0.9,26.93307,128
jackhammer,jackhammer,jackhammer,0.9863586,0.9781447,alert_only,0.55,0.4,64,False,1.0,0.9,28.002775,128
jackhammer,jackhammer,jackhammer,0.9723952,0.9551806,alert_only,0.55,0.4,64,False,1.0,0.9,25.965261,128
jackhammer,jackhammer,jackhammer,0.97918403,0.9677656,alert_only,0.55,0.4,64,False,1.0,0.9,25.499722,128
jackhammer,jackhammer,jackhammer,0.9747365,0.96427315,alert_only,0.55,0.4,64,False,1.0,0.9,26.548721,128
dog_bark,gun_shot,siren,0.44632515,0.294437,embedding,0.55,0.4,256,True,1.8,2.0,12.980291,128
dog_bark,gun_shot,gun_shot,0.6430144,0.54755837,alert_only,0.55,0.4,64,False,1.8,2.0,14.270196,128
children_playing,children_playing,children_playing,0.65146714,0.33987516,alert_only,0.55,0.4,64,False,0.7,0.6,30.221395,128
children_playing,children_playing,children_playing,0.80219203,0.6760182,alert_only,0.55,0.4,64,False,0.7,0.6,33.602264,128
children_playing,children_playing,children_playing,0.9114813,0.84491783,alert_only,0.55,0.4,64,False,0.7,0.6,36.10311,128
children_playing,children_playing,children_playing,0.8757704,0.80990916,alert_only,0.55,0.4,64,False,0.7,0.6,32.22114,128
children_playing,children_playing,children_playing,0.4812274,0.2806821,embedding,0.55,0.4,256,True,0.7,0.6,17.352757,128
children_playing,children_playing,children_playing,0.72436535,0.5932524,alert_only,0.55,0.4,64,False,0.7,0.6,28.056152,128
children_playing,children_playing,children_playing,0.7462408,0.58837956,alert_only,0.55,0.4,64,False,0.7,0.6,25.362886,128
children_playing,children_playing,children_playing,0.5402794,0.28130192,embedding,0.55,0.4,256,True,0.7,0.6,20.29521,128
street_music,street_music,street_music,0.9460028,0.9190175,alert_only,0.55,0.4,64,False,0.6,0.6,27.768684,128
street_music,street_music,street_music,0.6490413,0.47539783,alert_only,0.55,0.4,64,False,0.6,0.6,20.347477,128
street_music,street_music,street_music,0.42221883,0.0062915385,embedding,0.55,0.4,256,True,0.6,0.6,25.912409,128
street_music,street_music,street_music,0.8054787,0.69480526,alert_only,0.55,0.4,64,False,0.6,0.6,25.758171,128
street_music,street_music,street_music,0.5260171,0.34056038,embedding,0.55,0.4,256,True,0.6,0.6,23.73118,128
street_music,street_music,street_music,0.72584337,0.6108475,alert_only,0.55,0.4,64,False,0.6,0.6,22.821644,128
street_music,street_music,street_music,0.9086573,0.8770355,alert_only,0.55,0.4,64,False,0.6,0.6,26.269861,128
gun_shot,dog_bark,gun_shot,0.35145724,0.03101927,raw_audio,0.55,0.4,128000,True,1.0,0.9,14.34614,128
siren,dog_bark,children_playing,0.40094507,0.052907586,embedding,0.55,0.4,256,True,1.0,0.9,38.859505,128
siren,dog_bark,dog_bark,0.7264415,0.50836515,alert_only,0.55,0.4,64,False,1.0,0.9,37.613823,128
siren,siren,siren,0.49390686,0.16951925,embedding,0.55,0.4,256,True,1.7,1.8,29.5611,128
siren,dog_bark,jackhammer,0.39554057,0.009785831,raw_audio,0.55,0.4,128000,True,1.0,0.9,29.155554,128
siren,siren,siren,0.665274,0.49324882,alert_only,0.55,0.4,64,False,1.7,1.8,30.495037,128
siren,siren,siren,0.81513405,0.7358389,alert_only,0.55,0.4,64,False,1.7,1.8,29.646551,128
siren,siren,siren,0.8975182,0.83045864,alert_only,0.55,0.4,64,False,1.7,1.8,36.500557,128
siren,siren,siren,0.81850517,0.730699,alert_only,0.55,0.4,64,False,1.7,1.8,33.74058,128
siren,siren,siren,0.43962303,0.09421992,embedding,0.55,0.4,256,True,1.7,1.8,18.753418,128
drilling,drilling,drilling,0.80956,0.7620128,alert_only,0.55,0.4,64,False,0.9,0.8,27.800034,128
drilling,drilling,drilling,0.80903536,0.746671,alert_only,0.55,0.4,64,False,0.9,0.8,29.146044,128
drilling,drilling,drilling,0.7628847,0.70019263,alert_only,0.55,0.4,64,False,0.9,0.8,27.147844,128
air_conditioner,dog_bark,air_conditioner,0.22226165,0.0042411387,raw_audio,0.55,0.4,128000,True,1.0,0.9,10.93933,128
air_conditioner,dog_bark,air_conditioner,0.21748625,0.0116469115,raw_audio,0.55,0.4,128000,True,1.0,0.9,11.2917595,128
air_conditioner,air_conditioner,air_conditioner,0.36064744,0.22932388,raw_audio,0.55,0.4,128000,True,0.8,0.7,11.157947,128
air_conditioner,air_conditioner,air_conditioner,0.3721751,0.19664817,raw_audio,0.55,0.4,128000,True,0.8,0.7,10.995879,128
air_conditioner,air_conditioner,air_conditioner,0.498075,0.33915377,embedding,0.55,0.4,256,True,0.8,0.7,11.916063,128
air_conditioner,air_conditioner,air_conditioner,0.4170449,0.24505238,embedding,0.55,0.4,256,True,0.8,0.7,11.555357,128
air_conditioner,air_conditioner,air_conditioner,0.4679773,0.2931177,embedding,0.55,0.4,256,True,0.8,0.7,11.510296,128
air_conditioner,air_conditioner,air_conditioner,0.43988353,0.28824943,embedding,0.55,0.4,256,True,0.8,0.7,11.280884,128
air_conditioner,air_conditioner,air_conditioner,0.36154664,0.21501721,raw_audio,0.55,0.4,128000,True,0.8,0.7,11.416589,128
air_conditioner,air_conditioner,air_conditioner,0.3892425,0.23051348,raw_audio,0.55,0.4,128000,True,0.8,0.7,11.26819,128
air_conditioner,air_conditioner,air_conditioner,0.45481297,0.29303202,embedding,0.55,0.4,256,True,0.8,0.7,11.157736,128
air_conditioner,air_conditioner,air_conditioner,0.4767009,0.3023388,embedding,0.55,0.4,256,True,0.8,0.7,11.54068,128
air_conditioner,air_conditioner,air_conditioner,0.23890284,0.04964286,raw_audio,0.55,0.4,128000,True,0.8,0.7,11.750761,128
air_conditioner,air_conditioner,air_conditioner,0.4309209,0.25566506,embedding,0.55,0.4,256,True,0.8,0.7,11.2782545,128
air_conditioner,air_conditioner,air_conditioner,0.42254442,0.23257098,embedding,0.55,0.4,256,True,0.8,0.7,11.103578,128
air_conditioner,air_conditioner,air_conditioner,0.41071212,0.16850106,embedding,0.55,0.4,256,True,0.8,0.7,11.699871,128
air_conditioner,air_conditioner,air_conditioner,0.33712938,0.09711516,raw_audio,0.55,0.4,128000,True,0.8,0.7,11.723397,128
air_conditioner,air_conditioner,air_conditioner,0.22761703,0.054885,raw_audio,0.55,0.4,128000,True,0.8,0.7,10.455941,128
air_conditioner,air_conditioner,air_conditioner,0.3089161,0.1525461,raw_audio,0.55,0.4,128000,True,0.8,0.7,11.512039,128
air_conditioner,air_conditioner,air_conditioner,0.31384754,0.16293904,raw_audio,0.55,0.4,128000,True,0.8,0.7,11.456189,128
air_conditioner,air_conditioner,air_conditioner,0.25860828,0.07895063,raw_audio,0.55,0.4,128000,True,0.8,0.7,11.771203,128
air_conditioner,children_playing,air_conditioner,0.27640623,0.08209981,raw_audio,0.55,0.4,128000,True,0.7,0.6,13.145363,128
air_conditioner,dog_bark,air_conditioner,0.24828228,0.016831234,raw_audio,0.55,0.4,128000,True,1.0,0.9,12.408634,128
air_conditioner,air_conditioner,air_conditioner,0.2880937,0.09206806,raw_audio,0.55,0.4,128000,True,0.8,0.7,12.077,128
air_conditioner,air_conditioner,air_conditioner,0.32671496,0.15476292,raw_audio,0.55,0.4,128000,True,0.8,0.7,12.251552,128
drilling,gun_shot,drilling,0.28948832,0.04419002,raw_audio,0.55,0.4,128000,True,1.8,2.0,12.298204,128
drilling,dog_bark,dog_bark,0.84574497,0.7137778,alert_only,0.55,0.4,64,False,1.0,0.9,30.608496,128
drilling,jackhammer,drilling,0.310425,0.0030970275,raw_audio,0.55,0.4,128000,True,1.0,0.9,13.773847,128
drilling,gun_shot,jackhammer,0.43001094,0.17161483,embedding,0.55,0.4,256,True,1.8,2.0,14.391856,128
gun_shot,gun_shot,gun_shot,0.45320168,0.23764437,embedding,0.55,0.4,256,True,1.8,2.0,13.91194,128
car_horn,gun_shot,children_playing,0.40567738,0.24873762,embedding,0.55,0.4,256,True,1.8,2.0,12.708441,128
car_horn,car_horn,car_horn,0.39519614,0.10851309,raw_audio,0.55,0.4,128000,True,1.1,1.1,13.474453,128
street_music,street_music,street_music,0.47658938,0.23056136,embedding,0.55,0.4,256,True,0.6,0.6,19.466396,128
street_music,street_music,street_music,0.5344134,0.3195147,embedding,0.55,0.4,256,True,0.6,0.6,19.01477,128
street_music,street_music,street_music,0.436171,0.21940853,embedding,0.55,0.4,256,True,0.6,0.6,15.87104,128
street_music,street_music,street_music,0.5373725,0.3083384,embedding,0.55,0.4,256,True,0.6,0.6,18.30808,128
street_music,street_music,street_music,0.5277702,0.2410998,embedding,0.55,0.4,256,True,0.6,0.6,17.874619,128
street_music,street_music,street_music,0.35575205,0.0818789,raw_audio,0.55,0.4,128000,True,0.6,0.6,15.837216,128
street_music,children_playing,street_music,0.33075467,0.090124145,raw_audio,0.55,0.4,128000,True,0.7,0.6,14.60678,128
street_music,street_music,street_music,0.88729155,0.8479521,alert_only,0.55,0.4,64,False,0.6,0.6,24.376827,128
street_music,street_music,street_music,0.97938913,0.9730078,alert_only,0.55,0.4,64,False,0.6,0.6,29.040323,128
street_music,street_music,street_music,0.98371756,0.9756691,alert_only,0.55,0.4,64,False,0.6,0.6,29.925966,128
street_music,street_music,street_music,0.91565675,0.88584584,alert_only,0.55,0.4,64,False,0.6,0.6,24.485615,128
street_music,street_music,street_music,0.725374,0.62356526,alert_only,0.55,0.4,64,False,0.6,0.6,23.047903,128
street_music,street_music,street_music,0.80866766,0.72256106,alert_only,0.55,0.4,64,False,0.6,0.6,23.844976,128
gun_shot,gun_shot,gun_shot,0.9754444,0.96231997,alert_only,0.55,0.4,64,False,1.8,2.0,21.22779,128
gun_shot,gun_shot,gun_shot,0.9834262,0.9745398,alert_only,0.55,0.4,64,False,1.8,2.0,22.51914,128
gun_shot,gun_shot,gun_shot,0.97658473,0.96461433,alert_only,0.55,0.4,64,False,1.8,2.0,21.260817,128
gun_shot,gun_shot,gun_shot,0.97759956,0.96543443,alert_only,0.55,0.4,64,False,1.8,2.0,21.557434,128
gun_shot,gun_shot,gun_shot,0.8774384,0.834146,alert_only,0.55,0.4,64,False,1.8,2.0,16.800219,128
gun_shot,gun_shot,gun_shot,0.88413215,0.8389243,alert_only,0.55,0.4,64,False,1.8,2.0,16.751389,128
gun_shot,gun_shot,gun_shot,0.837305,0.7652117,alert_only,0.55,0.4,64,False,1.8,2.0,15.532584,128
dog_bark,gun_shot,gun_shot,0.55547065,0.40747422,alert_only,0.55,0.4,64,False,1.8,2.0,13.288775,128
dog_bark,gun_shot,gun_shot,0.70835626,0.5812492,alert_only,0.55,0.4,64,False,1.8,2.0,14.271788,128
dog_bark,gun_shot,dog_bark,0.4213205,0.19787814,embedding,0.55,0.4,256,True,1.8,2.0,12.619842,128
car_horn,gun_shot,street_music,0.41300946,0.26621914,embedding,0.55,0.4,256,True,1.8,2.0,13.02541,128
car_horn,car_horn,car_horn,0.88740385,0.8494313,alert_only,0.55,0.4,64,False,1.1,1.1,18.01545,128
jackhammer,jackhammer,jackhammer,0.39140368,0.19698834,raw_audio,0.55,0.4,128000,True,1.0,0.9,13.403547,128
jackhammer,jackhammer,jackhammer,0.9746619,0.95439184,alert_only,0.55,0.4,64,False,1.0,0.9,26.653498,128
jackhammer,jackhammer,jackhammer,0.98487616,0.97034204,alert_only,0.55,0.4,64,False,1.0,0.9,31.813456,128
jackhammer,jackhammer,jackhammer,0.9799351,0.964132,alert_only,0.55,0.4,64,False,1.0,0.9,28.021978,128
jackhammer,jackhammer,jackhammer,0.98559463,0.9732785,alert_only,0.55,0.4,64,False,1.0,0.9,29.486488,128
jackhammer,jackhammer,jackhammer,0.9736734,0.95439804,alert_only,0.55,0.4,64,False,1.0,0.9,29.084229,128
jackhammer,jackhammer,jackhammer,0.946495,0.9123996,alert_only,0.55,0.4,64,False,1.0,0.9,28.73992,128
jackhammer,jackhammer,jackhammer,0.9725291,0.95054203,alert_only,0.55,0.4,64,False,1.0,0.9,29.778553,128
jackhammer,jackhammer,jackhammer,0.9724399,0.95111924,alert_only,0.55,0.4,64,False,1.0,0.9,29.860144,128
jackhammer,jackhammer,jackhammer,0.960623,0.9351178,alert_only,0.55,0.4,64,False,1.0,0.9,28.678486,128
car_horn,car_horn,car_horn,0.9607069,0.94156885,alert_only,0.55,0.4,64,False,1.1,1.1,28.550634,128
children_playing,children_playing,children_playing,0.37081552,0.055146664,raw_audio,0.55,0.4,128000,True,0.7,0.6,27.769426,128
children_playing,dog_bark,dog_bark,0.56579167,0.23317689,alert_only,0.55,0.4,64,False,1.0,0.9,20.924767,128
children_playing,children_playing,children_playing,0.68917423,0.47564152,alert_only,0.55,0.4,64,False,0.7,0.6,27.545145,128
children_playing,children_playing,children_playing,0.4779147,0.06151977,embedding,0.55,0.4,256,True,0.7,0.6,27.66343,128
children_playing,children_playing,children_playing,0.36879033,0.08575231,raw_audio,0.55,0.4,128000,True,0.7,0.6,22.786427,128
children_playing,children_playing,children_playing,0.4429503,0.16132474,embedding,0.55,0.4,256,True,0.7,0.6,21.681198,128
children_playing,children_playing,children_playing,0.595715,0.32242313,alert_only,0.55,0.4,64,False,0.7,0.6,26.9472,128
children_playing,children_playing,children_playing,0.42522922,0.021987617,embedding,0.55,0.4,256,True,0.7,0.6,23.794628,128
car_horn,car_horn,car_horn,0.8104488,0.7402296,alert_only,0.55,0.4,64,False,1.1,1.1,17.590204,128
drilling,drilling,drilling,0.3524708,0.14184344,raw_audio,0.55,0.4,128000,True,0.9,0.8,16.558317,128
drilling,air_conditioner,drilling,0.34951895,0.06779125,raw_audio,0.55,0.4,128000,True,0.8,0.7,17.824324,128
drilling,drilling,drilling,0.43901503,0.2523736,embedding,0.55,0.4,256,True,0.9,0.8,19.747383,128
drilling,drilling,drilling,0.3924201,0.16393462,raw_audio,0.55,0.4,128000,True,0.9,0.8,19.973652,128
drilling,drilling,drilling,0.32576007,0.066193104,raw_audio,0.55,0.4,128000,True,0.9,0.8,21.223001,128
drilling,drilling,drilling,0.36104295,0.10194191,raw_audio,0.55,0.4,128000,True,0.9,0.8,21.301842,128
drilling,drilling,drilling,0.43690863,0.21241479,embedding,0.55,0.4,256,True,0.9,0.8,21.488823,128
drilling,drilling,drilling,0.56477344,0.38936496,alert_only,0.55,0.4,64,False,0.9,0.8,23.321966,128
drilling,drilling,drilling,0.6328442,0.4656484,alert_only,0.55,0.4,64,False,0.9,0.8,24.577333,128
drilling,drilling,drilling,0.70889175,0.5847999,alert_only,0.55,0.4,64,False,0.9,0.8,25.48122,128
drilling,drilling,drilling,0.7187742,0.5847638,alert_only,0.55,0.4,64,False,0.9,0.8,24.825232,128
drilling,drilling,drilling,0.68422776,0.5466088,alert_only,0.55,0.4,64,False,0.9,0.8,24.618128,128
drilling,drilling,drilling,0.5518661,0.4042589,alert_only,0.55,0.4,64,False,0.9,0.8,18.33333,128
drilling,drilling,drilling,0.65827113,0.5351784,alert_only,0.55,0.4,64,False,0.9,0.8,25.446396,128
drilling,drilling,drilling,0.62259245,0.47290748,alert_only,0.55,0.4,64,False,0.9,0.8,25.840843,128
drilling,drilling,drilling,0.62180644,0.47659153,alert_only,0.55,0.4,64,False,0.9,0.8,19.012913,128
drilling,drilling,drilling,0.56743425,0.38491744,alert_only,0.55,0.4,64,False,0.9,0.8,18.993126,128
drilling,drilling,drilling,0.5623837,0.41849923,alert_only,0.55,0.4,64,False,0.9,0.8,18.828074,128
drilling,drilling,drilling,0.53964937,0.40004674,embedding,0.55,0.4,256,True,0.9,0.8,19.433027,128
drilling,drilling,drilling,0.5276511,0.37336063,embedding,0.55,0.4,256,True,0.9,0.8,20.097427,128
drilling,drilling,drilling,0.49239004,0.30715835,embedding,0.55,0.4,256,True,0.9,0.8,20.641468,128
drilling,drilling,drilling,0.42417222,0.23207194,embedding,0.55,0.4,256,True,0.9,0.8,21.07623,128
drilling,drilling,drilling,0.7819744,0.6276045,alert_only,0.55,0.4,64,False,0.9,0.8,20.790627,128
drilling,jackhammer,jackhammer,0.6436475,0.33401033,alert_only,0.55,0.4,64,False,1.0,0.9,29.835281,128
drilling,drilling,drilling,0.8222284,0.6506866,alert_only,0.55,0.4,64,False,0.9,0.8,31.344875,128
drilling,drilling,drilling,0.4421771,0.14980721,embedding,0.55,0.4,256,True,0.9,0.8,26.820574,128
drilling,drilling,drilling,0.5403716,0.3025626,embedding,0.55,0.4,256,True,0.9,0.8,15.398397,128
drilling,drilling,drilling,0.4183634,0.21357763,embedding,0.55,0.4,256,True,0.9,0.8,16.43912,128
drilling,gun_shot,drilling,0.39533702,0.14758912,raw_audio,0.55,0.4,128000,True,1.8,2.0,15.341251,128
drilling,gun_shot,jackhammer,0.32399195,0.09118679,raw_audio,0.55,0.4,128000,True,1.8,2.0,14.569477,128
drilling,car_horn,drilling,0.30136052,0.028815567,raw_audio,0.55,0.4,128000,True,1.1,1.1,14.543916,128
drilling,drilling,drilling,0.4025973,0.05906573,embedding,0.55,0.4,256,True,0.9,0.8,18.674559,128
drilling,drilling,drilling,0.7468812,0.6146889,alert_only,0.55,0.4,64,False,0.9,0.8,20.02077,128
children_playing,street_music,street_music,0.651818,0.42928594,alert_only,0.55,0.4,64,False,0.6,0.6,31.297867,128
children_playing,children_playing,children_playing,0.7270379,0.53327775,alert_only,0.55,0.4,64,False,0.7,0.6,35.024475,128
children_playing,children_playing,children_playing,0.8357492,0.7538468,alert_only,0.55,0.4,64,False,0.7,0.6,35.244843,128
children_playing,street_music,street_music,0.6061961,0.44119436,alert_only,0.55,0.4,64,False,0.6,0.6,20.019617,128
children_playing,children_playing,children_playing,0.5897899,0.40017188,alert_only,0.55,0.4,64,False,0.7,0.6,23.10225,128
children_playing,children_playing,children_playing,0.57563114,0.37842947,alert_only,0.55,0.4,64,False,0.7,0.6,21.968788,128
children_playing,children_playing,children_playing,0.66091883,0.50533485,alert_only,0.55,0.4,64,False,0.7,0.6,27.85759,128
children_playing,car_horn,dog_bark,0.4756714,0.18457234,embedding,0.55,0.4,256,True,1.1,1.1,30.697832,128
drilling,dog_bark,drilling,0.29801506,0.050225556,raw_audio,0.55,0.4,128000,True,1.0,0.9,21.56588,128
drilling,dog_bark,drilling,0.3624086,0.017642498,raw_audio,0.55,0.4,128000,True,1.0,0.9,25.527174,128
drilling,street_music,drilling,0.28072253,0.04689908,raw_audio,0.55,0.4,128000,True,0.6,0.6,22.358946,128
drilling,children_playing,drilling,0.24672663,0.037116006,raw_audio,0.55,0.4,128000,True,0.7,0.6,23.456633,128
drilling,dog_bark,dog_bark,0.6907784,0.4453495,alert_only,0.55,0.4,64,False,1.0,0.9,26.729946,128
drilling,street_music,drilling,0.34349835,0.044030607,raw_audio,0.55,0.4,128000,True,0.6,0.6,25.793165,128
children_playing,children_playing,children_playing,0.8025262,0.6875194,alert_only,0.55,0.4,64,False,0.7,0.6,28.785278,128
children_playing,children_playing,children_playing,0.8688471,0.8019075,alert_only,0.55,0.4,64,False,0.7,0.6,31.324282,128
children_playing,children_playing,children_playing,0.76838493,0.6342914,alert_only,0.55,0.4,64,False,0.7,0.6,29.30171,128
children_playing,children_playing,children_playing,0.6727031,0.46201515,alert_only,0.55,0.4,64,False,0.7,0.6,32.963104,128
children_playing,children_playing,children_playing,0.5396279,0.30843472,embedding,0.55,0.4,256,True,0.7,0.6,29.515259,128
children_playing,children_playing,children_playing,0.8461242,0.774448,alert_only,0.55,0.4,64,False,0.7,0.6,35.07238,128
children_playing,children_playing,children_playing,0.47049755,0.18184143,embedding,0.55,0.4,256,True,0.7,0.6,23.97415,128
children_playing,children_playing,children_playing,0.67805994,0.5263729,alert_only,0.55,0.4,64,False,0.7,0.6,21.873734,128
jackhammer,gun_shot,jackhammer,0.43082955,0.16521874,embedding,0.55,0.4,256,True,1.8,2.0,14.6757345,128
jackhammer,jackhammer,jackhammer,0.3841566,0.16114569,raw_audio,0.55,0.4,128000,True,1.0,0.9,13.306039,128
jackhammer,jackhammer,jackhammer,0.9108062,0.8220597,alert_only,0.55,0.4,64,False,1.0,0.9,34.54308,128
jackhammer,jackhammer,jackhammer,0.9413869,0.88299465,alert_only,0.55,0.4,64,False,1.0,0.9,35.95435,128
jackhammer,jackhammer,jackhammer,0.8702024,0.74115014,alert_only,0.55,0.4,64,False,1.0,0.9,31.979649,128
jackhammer,drilling,jackhammer,0.54478943,0.0918113,embedding,0.55,0.4,256,True,0.9,0.8,28.827915,128
jackhammer,jackhammer,jackhammer,0.85305506,0.70667076,alert_only,0.55,0.4,64,False,1.0,0.9,33.86109,128
jackhammer,jackhammer,jackhammer,0.5004456,0.0052217543,embedding,0.55,0.4,256,True,1.0,0.9,29.933697,128
jackhammer,gun_shot,air_conditioner,0.41573927,0.10579592,embedding,0.55,0.4,256,True,1.8,2.0,15.478375,128
jackhammer,jackhammer,jackhammer,0.3893882,0.2628157,raw_audio,0.55,0.4,128000,True,1.0,0.9,10.818603,128
jackhammer,jackhammer,jackhammer,0.36731604,0.06435242,raw_audio,0.55,0.4,128000,True,1.0,0.9,13.808811,128
jackhammer,jackhammer,jackhammer,0.33336705,0.1519136,raw_audio,0.55,0.4,128000,True,1.0,0.9,11.811521,128
