true_label,edge_pred,final_pred,confidence,margin,route,threshold_used,margin_threshold_used,transmitted_bytes,used_cloud,sent_embedding,embedding_l2
jackhammer,jackhammer,jackhammer,0.68624425,0.58113337,raw_audio,0.946,0.05,128000,True,False,14.065358
jackhammer,jackhammer,jackhammer,0.4739948,0.3270606,raw_audio,0.946,0.05,128000,True,False,12.200908
jackhammer,jackhammer,jackhammer,0.7113181,0.57780683,raw_audio,0.946,0.05,128000,True,False,16.545305
jackhammer,jackhammer,jackhammer,0.6562708,0.49849546,raw_audio,0.946,0.05,128000,True,False,15.363779
jackhammer,jackhammer,jackhammer,0.7585294,0.6761662,raw_audio,0.946,0.05,128000,True,False,16.18931
jackhammer,jackhammer,jackhammer,0.83853954,0.7410254,raw_audio,0.946,0.05,128000,True,False,20.466164
jackhammer,jackhammer,jackhammer,0.7482797,0.6219065,raw_audio,0.946,0.05,128000,True,False,16.370344
jackhammer,jackhammer,jackhammer,0.7303398,0.6330239,raw_audio,0.946,0.05,128000,True,False,19.452364
jackhammer,jackhammer,jackhammer,0.71976024,0.56548977,raw_audio,0.946,0.05,128000,True,False,18.732258
jackhammer,jackhammer,jackhammer,0.70676935,0.60501516,raw_audio,0.946,0.05,128000,True,False,16.702095
jackhammer,jackhammer,jackhammer,0.68398964,0.5619928,raw_audio,0.946,0.05,128000,True,False,17.859154
jackhammer,jackhammer,jackhammer,0.35750112,0.21412356,raw_audio,0.946,0.05,128000,True,False,12.376466
jackhammer,jackhammer,jackhammer,0.83479196,0.7864965,raw_audio,0.946,0.05,128000,True,False,17.325602
jackhammer,jackhammer,jackhammer,0.6394524,0.5309389,raw_audio,0.946,0.05,128000,True,False,15.30787
jackhammer,jackhammer,jackhammer,0.7656426,0.67657185,raw_audio,0.946,0.05,128000,True,False,16.875513
jackhammer,jackhammer,jackhammer,0.84732807,0.7762697,raw_audio,0.946,0.05,128000,True,False,18.8867
jackhammer,jackhammer,jackhammer,0.7539317,0.642874,raw_audio,0.946,0.05,128000,True,False,17.725245
jackhammer,jackhammer,jackhammer,0.70846814,0.52190095,raw_audio,0.946,0.05,128000,True,False,18.489582
jackhammer,jackhammer,jackhammer,0.679034,0.54171324,raw_audio,0.946,0.05,128000,True,False,17.194965
jackhammer,jackhammer,jackhammer,0.49649453,0.36836708,raw_audio,0.946,0.05,128000,True,False,14.956283
jackhammer,jackhammer,jackhammer,0.7033738,0.6053494,raw_audio,0.946,0.05,128000,True,False,16.549059
jackhammer,jackhammer,jackhammer,0.39577216,0.23031808,raw_audio,0.946,0.05,128000,True,False,13.446484
jackhammer,jackhammer,jackhammer,0.73616236,0.64086276,raw_audio,0.946,0.05,128000,True,False,15.343532
jackhammer,jackhammer,jackhammer,0.7924534,0.71111745,raw_audio,0.946,0.05,128000,True,False,18.244806
jackhammer,jackhammer,jackhammer,0.8861404,0.828918,raw_audio,0.946,0.05,128000,True,False,21.052788
jackhammer,jackhammer,jackhammer,0.86847043,0.8039819,raw_audio,0.946,0.05,128000,True,False,19.462803
jackhammer,jackhammer,jackhammer,0.80038244,0.69907635,raw_audio,0.946,0.05,128000,True,False,18.61952
jackhammer,air_conditioner,jackhammer,0.48430875,0.29401702,raw_audio,0.9239999999999999,0.05,128000,True,False,10.885802
jackhammer,jackhammer,jackhammer,0.54689765,0.4190787,raw_audio,0.946,0.05,128000,True,False,14.473329
jackhammer,gun_shot,jackhammer,0.6061714,0.49602333,raw_audio,0.95,0.07400000000000001,128000,True,False,10.829281
jackhammer,gun_shot,jackhammer,0.6944089,0.6135367,raw_audio,0.95,0.07400000000000001,128000,True,False,11.710261
jackhammer,gun_shot,car_horn,0.7099826,0.62646836,raw_audio,0.95,0.07400000000000001,128000,True,False,11.977841
jackhammer,siren,jackhammer,0.46770978,0.37066197,raw_audio,0.95,0.07100000000000001,128000,True,False,11.577817
jackhammer,siren,jackhammer,0.45646983,0.279424,raw_audio,0.95,0.07100000000000001,128000,True,False,14.321483
jackhammer,jackhammer,jackhammer,0.61657083,0.3232545,raw_audio,0.946,0.05,128000,True,False,18.907743
jackhammer,jackhammer,jackhammer,0.73194784,0.48726422,raw_audio,0.946,0.05,128000,True,False,23.796385
jackhammer,jackhammer,jackhammer,0.7289196,0.5093255,raw_audio,0.946,0.05,128000,True,False,21.979893
jackhammer,jackhammer,jackhammer,0.6043207,0.30564764,raw_audio,0.946,0.05,128000,True,False,20.140902
jackhammer,engine_idling,jackhammer,0.76838976,0.6010524,raw_audio,0.9169999999999999,0.05,128000,True,False,21.076359
jackhammer,engine_idling,car_horn,0.6911839,0.47100264,raw_audio,0.9169999999999999,0.05,128000,True,False,18.530748
jackhammer,jackhammer,jackhammer,0.70281994,0.44267508,raw_audio,0.946,0.05,128000,True,False,21.620913
jackhammer,jackhammer,jackhammer,0.78035384,0.6304153,raw_audio,0.946,0.05,128000,True,False,20.006084
jackhammer,jackhammer,jackhammer,0.7917529,0.7187332,raw_audio,0.946,0.05,128000,True,False,16.662529
jackhammer,jackhammer,jackhammer,0.76680183,0.65966994,raw_audio,0.946,0.05,128000,True,False,18.598633
jackhammer,jackhammer,jackhammer,0.7436512,0.615041,raw_audio,0.946,0.05,128000,True,False,17.463402
jackhammer,jackhammer,jackhammer,0.7278838,0.59590024,raw_audio,0.946,0.05,128000,True,False,18.024082
jackhammer,jackhammer,jackhammer,0.74279666,0.6040728,raw_audio,0.946,0.05,128000,True,False,19.78042
dog_bark,gun_shot,dog_bark,0.46243173,0.22118144,raw_audio,0.95,0.07400000000000001,128000,True,False,12.613353
dog_bark,gun_shot,dog_bark,0.673523,0.524276,raw_audio,0.95,0.07400000000000001,128000,True,False,12.359351
children_playing,street_music,drilling,0.32788068,0.025654793,raw_audio,0.9059999999999999,0.05,128000,True,False,24.070349
children_playing,street_music,children_playing,0.5314951,0.24056253,raw_audio,0.9059999999999999,0.05,128000,True,False,25.891645
children_playing,children_playing,children_playing,0.39287645,0.0022904575,raw_audio,0.9129999999999999,0.05,128000,True,False,25.47201
children_playing,children_playing,children_playing,0.40529382,0.12839746,raw_audio,0.9129999999999999,0.05,128000,True,False,23.941614
children_playing,street_music,children_playing,0.29564074,0.009479642,raw_audio,0.9059999999999999,0.05,128000,True,False,14.016204
children_playing,street_music,engine_idling,0.5807673,0.3846085,raw_audio,0.9059999999999999,0.05,128000,True,False,19.799604
children_playing,street_music,children_playing,0.33114913,0.13662618,raw_audio,0.9059999999999999,0.05,128000,True,False,11.10175
children_playing,street_music,children_playing,0.36922246,0.1123611,raw_audio,0.9059999999999999,0.05,128000,True,False,17.133404
street_music,street_music,street_music,0.8760575,0.7751288,raw_audio,0.9059999999999999,0.05,128000,True,False,37.19932
street_music,street_music,street_music,0.9003835,0.84581065,raw_audio,0.9059999999999999,0.05,128000,True,False,22.024128
street_music,street_music,street_music,0.91004467,0.8683119,alert_only,0.9059999999999999,0.05,64,False,False,23.403767
street_music,street_music,street_music,0.9122523,0.8712495,alert_only,0.9059999999999999,0.05,64,False,False,24.017292
street_music,street_music,street_music,0.85907274,0.7910733,raw_audio,0.9059999999999999,0.05,128000,True,False,21.635063
street_music,street_music,street_music,0.5179173,0.13904461,raw_audio,0.9059999999999999,0.05,128000,True,False,31.022417
street_music,street_music,street_music,0.53724265,0.1042282,raw_audio,0.9059999999999999,0.05,128000,True,False,38.954853
gun_shot,gun_shot,gun_shot,0.4366395,0.18984331,raw_audio,0.95,0.07400000000000001,128000,True,False,14.15724
siren,siren,siren,0.38944623,0.15982294,raw_audio,0.95,0.07100000000000001,128000,True,False,19.268127
siren,siren,siren,0.579498,0.4183391,raw_audio,0.95,0.07100000000000001,128000,True,False,15.533156
siren,dog_bark,siren,0.4538659,0.30694112,raw_audio,0.946,0.05,128000,True,False,14.347676
siren,siren,siren,0.5217413,0.24812746,raw_audio,0.95,0.07100000000000001,128000,True,False,17.743484
siren,siren,siren,0.52220255,0.27993667,raw_audio,0.95,0.07100000000000001,128000,True,False,14.955211
siren,siren,siren,0.4536251,0.2477313,raw_audio,0.95,0.07100000000000001,128000,True,False,14.104315
siren,siren,siren,0.7627538,0.70215315,raw_audio,0.95,0.07100000000000001,128000,True,False,19.823923
siren,siren,siren,0.81301475,0.6946666,raw_audio,0.95,0.07100000000000001,128000,True,False,19.516163
siren,siren,siren,0.321391,0.04803875,raw_audio,0.95,0.07100000000000001,128000,True,False,13.522667
drilling,siren,drilling,0.39947814,0.029489636,raw_audio,0.95,0.07100000000000001,128000,True,False,21.936436
drilling,siren,car_horn,0.3811794,0.004129082,raw_audio,0.95,0.07100000000000001,128000,True,False,22.383413
drilling,drilling,drilling,0.38588777,0.023091137,raw_audio,0.9349999999999999,0.05,128000,True,False,18.346958
air_conditioner,air_conditioner,air_conditioner,0.18588209,0.0026609004,raw_audio,0.9239999999999999,0.05,128000,True,False,10.482921
air_conditioner,air_conditioner,air_conditioner,0.36563843,0.013964593,raw_audio,0.9239999999999999,0.05,128000,True,False,13.10248
air_conditioner,air_conditioner,air_conditioner,0.29003435,0.025549054,raw_audio,0.9239999999999999,0.05,128000,True,False,12.114709
air_conditioner,air_conditioner,air_conditioner,0.4672985,0.26529622,raw_audio,0.9239999999999999,0.05,128000,True,False,12.83289
air_conditioner,air_conditioner,air_conditioner,0.42778787,0.2491612,raw_audio,0.9239999999999999,0.05,128000,True,False,11.907689
air_conditioner,air_conditioner,air_conditioner,0.38173965,0.18679418,raw_audio,0.9239999999999999,0.05,128000,True,False,11.1895075
air_conditioner,air_conditioner,air_conditioner,0.3959805,0.14830613,raw_audio,0.9239999999999999,0.05,128000,True,False,11.639891
air_conditioner,air_conditioner,air_conditioner,0.45138624,0.20013669,raw_audio,0.9239999999999999,0.05,128000,True,False,12.752374
air_conditioner,air_conditioner,air_conditioner,0.41272673,0.09554353,raw_audio,0.9239999999999999,0.05,128000,True,False,12.635583
air_conditioner,air_conditioner,air_conditioner,0.42799404,0.10395011,raw_audio,0.9239999999999999,0.05,128000,True,False,12.431463
air_conditioner,air_conditioner,air_conditioner,0.50588536,0.30303538,raw_audio,0.9239999999999999,0.05,128000,True,False,12.787185
air_conditioner,air_conditioner,air_conditioner,0.5222118,0.39535868,raw_audio,0.9239999999999999,0.05,128000,True,False,12.900887
air_conditioner,jackhammer,air_conditioner,0.3886663,0.03147757,raw_audio,0.946,0.05,128000,True,False,12.847536
air_conditioner,air_conditioner,air_conditioner,0.49044308,0.34384698,raw_audio,0.9239999999999999,0.05,128000,True,False,12.492806
air_conditioner,air_conditioner,air_conditioner,0.5101019,0.33381617,raw_audio,0.9239999999999999,0.05,128000,True,False,12.991155
air_conditioner,air_conditioner,air_conditioner,0.57676387,0.4708149,raw_audio,0.9239999999999999,0.05,128000,True,False,13.04313
air_conditioner,air_conditioner,air_conditioner,0.59713674,0.5052559,raw_audio,0.9239999999999999,0.05,128000,True,False,13.562032
air_conditioner,jackhammer,air_conditioner,0.25693938,0.023124903,raw_audio,0.946,0.05,128000,True,False,10.245465
air_conditioner,air_conditioner,air_conditioner,0.38714495,0.02381906,raw_audio,0.9239999999999999,0.05,128000,True,False,13.300135
air_conditioner,jackhammer,air_conditioner,0.3231817,0.011025876,raw_audio,0.946,0.05,128000,True,False,12.669197
air_conditioner,jackhammer,air_conditioner,0.4651325,0.1392487,raw_audio,0.946,0.05,128000,True,False,13.125038
air_conditioner,jackhammer,dog_bark,0.4441041,0.09582126,raw_audio,0.946,0.05,128000,True,False,13.671924
air_conditioner,jackhammer,air_conditioner,0.40260836,0.023290366,raw_audio,0.946,0.05,128000,True,False,13.889852
air_conditioner,jackhammer,air_conditioner,0.4564797,0.13384181,raw_audio,0.946,0.05,128000,True,False,13.802268
air_conditioner,jackhammer,air_conditioner,0.5788251,0.36969954,raw_audio,0.946,0.05,128000,True,False,13.092161
drilling,gun_shot,gun_shot,0.6270631,0.4985121,raw_audio,0.95,0.07400000000000001,128000,True,False,11.517379
drilling,street_music,drilling,0.3962816,0.12466082,raw_audio,0.9059999999999999,0.05,128000,True,False,19.304213
drilling,gun_shot,siren,0.68069255,0.5845735,raw_audio,0.95,0.07400000000000001,128000,True,False,12.002193
drilling,gun_shot,engine_idling,0.71361756,0.6178867,raw_audio,0.95,0.07400000000000001,128000,True,False,12.27351
gun_shot,gun_shot,gun_shot,0.46816158,0.23018822,raw_audio,0.95,0.07400000000000001,128000,True,False,13.40423
car_horn,gun_shot,car_horn,0.5669402,0.43205464,raw_audio,0.95,0.07400000000000001,128000,True,False,11.908419
car_horn,gun_shot,car_horn,0.3056083,0.011636913,raw_audio,0.95,0.07400000000000001,128000,True,False,14.002893
street_music,street_music,street_music,0.39512238,0.119463,raw_audio,0.9059999999999999,0.05,128000,True,False,16.58449
street_music,street_music,street_music,0.33044142,0.05235228,raw_audio,0.9059999999999999,0.05,128000,True,False,18.295471
street_music,air_conditioner,dog_bark,0.544024,0.38171816,raw_audio,0.9239999999999999,0.05,128000,True,False,13.2355795
street_music,street_music,street_music,0.5259149,0.2459065,raw_audio,0.9059999999999999,0.05,128000,True,False,15.55036
street_music,street_music,street_music,0.43691313,0.051917642,raw_audio,0.9059999999999999,0.05,128000,True,False,15.534687
street_music,air_conditioner,street_music,0.575273,0.32836622,raw_audio,0.9239999999999999,0.05,128000,True,False,15.761716
street_music,air_conditioner,street_music,0.5392912,0.2964834,raw_audio,0.9239999999999999,0.05,128000,True,False,15.571608
street_music,street_music,street_music,0.3912555,0.09473893,raw_audio,0.9059999999999999,0.05,128000,True,False,16.234251
street_music,street_music,street_music,0.5527802,0.32669538,raw_audio,0.9059999999999999,0.05,128000,True,False,18.669035
street_music,street_music,street_music,0.60658866,0.43430448,raw_audio,0.9059999999999999,0.05,128000,True,False,18.40103
street_music,street_music,street_music,0.55103356,0.37053785,raw_audio,0.9059999999999999,0.05,128000,True,False,17.24431
street_music,street_music,street_music,0.43908444,0.17007113,raw_audio,0.9059999999999999,0.05,128000,True,False,16.711212
street_music,street_music,street_music,0.31158465,0.070484474,raw_audio,0.9059999999999999,0.05,128000,True,False,16.284227
gun_shot,gun_shot,gun_shot,0.896633,0.83648103,raw_audio,0.95,0.07400000000000001,128000,True,False,15.126236
gun_shot,gun_shot,gun_shot,0.90496796,0.84205294,raw_audio,0.95,0.07400000000000001,128000,True,False,16.37524
gun_shot,gun_shot,gun_shot,0.9152337,0.8682014,raw_audio,0.95,0.07400000000000001,128000,True,False,15.587636
gun_shot,gun_shot,gun_shot,0.9124716,0.8596565,raw_audio,0.95,0.07400000000000001,128000,True,False,15.566624
gun_shot,gun_shot,gun_shot,0.8352944,0.77430594,raw_audio,0.95,0.07400000000000001,128000,True,False,14.334226
gun_shot,gun_shot,gun_shot,0.8320497,0.77390337,raw_audio,0.95,0.07400000000000001,128000,True,False,14.4477005
gun_shot,gun_shot,gun_shot,0.7583924,0.6688117,raw_audio,0.95,0.07400000000000001,128000,True,False,14.595628
dog_bark,gun_shot,gun_shot,0.6088144,0.39848393,raw_audio,0.95,0.07400000000000001,128000,True,False,12.56943
dog_bark,gun_shot,siren,0.774236,0.65185696,raw_audio,0.95,0.07400000000000001,128000,True,False,12.950126
dog_bark,gun_shot,dog_bark,0.60384,0.40425074,raw_audio,0.95,0.07400000000000001,128000,True,False,11.6790905
car_horn,gun_shot,car_horn,0.41462544,0.19376609,raw_audio,0.95,0.07400000000000001,128000,True,False,12.133582
car_horn,gun_shot,car_horn,0.62216437,0.51746696,raw_audio,0.95,0.07400000000000001,128000,True,False,11.275657
jackhammer,gun_shot,jackhammer,0.6357113,0.5231818,raw_audio,0.95,0.07400000000000001,128000,True,False,11.531198
jackhammer,jackhammer,jackhammer,0.42748186,0.102474004,raw_audio,0.946,0.05,128000,True,False,14.008157
jackhammer,jackhammer,jackhammer,0.3646337,0.029720843,raw_audio,0.946,0.05,128000,True,False,12.997673
jackhammer,engine_idling,jackhammer,0.62301147,0.4392352,raw_audio,0.9169999999999999,0.05,128000,True,False,13.83993
jackhammer,engine_idling,jackhammer,0.6153065,0.4246971,raw_audio,0.9169999999999999,0.05,128000,True,False,13.228333
jackhammer,engine_idling,jackhammer,0.6771958,0.5206977,raw_audio,0.9169999999999999,0.05,128000,True,False,13.726806
jackhammer,engine_idling,jackhammer,0.7478284,0.64504504,raw_audio,0.9169999999999999,0.05,128000,True,False,14.8330145
jackhammer,engine_idling,jackhammer,0.7121051,0.6154705,raw_audio,0.9169999999999999,0.05,128000,True,False,15.399464
jackhammer,engine_idling,jackhammer,0.6127919,0.49424288,raw_audio,0.9169999999999999,0.05,128000,True,False,14.8488245
jackhammer,engine_idling,jackhammer,0.6392827,0.53938,raw_audio,0.9169999999999999,0.05,128000,True,False,14.388653
car_horn,car_horn,car_horn,0.62214476,0.4088464,raw_audio,0.95,0.053000000000000005,128000,True,False,13.116914
children_playing,street_music,children_playing,0.2469623,0.007181257,raw_audio,0.9059999999999999,0.05,128000,True,False,14.676431
children_playing,children_playing,children_playing,0.37805903,0.21556652,raw_audio,0.9129999999999999,0.05,128000,True,False,13.283998
children_playing,children_playing,children_playing,0.35121298,0.026487231,raw_audio,0.9129999999999999,0.05,128000,True,False,16.177355
children_playing,children_playing,children_playing,0.34913984,0.104510486,raw_audio,0.9129999999999999,0.05,128000,True,False,13.782354
children_playing,street_music,children_playing,0.38015857,0.19625016,raw_audio,0.9059999999999999,0.05,128000,True,False,14.171665
children_playing,street_music,children_playing,0.38190675,0.09571627,raw_audio,0.9059999999999999,0.05,128000,True,False,13.87883
children_playing,children_playing,children_playing,0.5129635,0.3472255,raw_audio,0.9129999999999999,0.05,128000,True,False,15.231981
children_playing,children_playing,children_playing,0.35933873,0.17933987,raw_audio,0.9129999999999999,0.05,128000,True,False,13.175345
car_horn,gun_shot,car_horn,0.5821171,0.47174743,raw_audio,0.95,0.07400000000000001,128000,True,False,10.554914
drilling,drilling,drilling,0.7731894,0.65229434,raw_audio,0.9349999999999999,0.05,128000,True,False,22.550175
drilling,drilling,drilling,0.36006624,0.04337406,raw_audio,0.9349999999999999,0.05,128000,True,False,15.2163515
drilling,drilling,drilling,0.98739225,0.9799574,alert_only,0.9349999999999999,0.05,64,False,False,35.29692
drilling,drilling,drilling,0.9767914,0.968285,alert_only,0.9349999999999999,0.05,64,False,False,33.270317
drilling,drilling,drilling,0.95649755,0.9362762,alert_only,0.9349999999999999,0.05,64,False,False,31.232119
drilling,drilling,drilling,0.95816016,0.9297608,alert_only,0.9349999999999999,0.05,64,False,False,32.98742
drilling,drilling,drilling,0.9542269,0.9173576,alert_only,0.9349999999999999,0.05,64,False,False,32.893227
drilling,drilling,drilling,0.979026,0.96665186,alert_only,0.9349999999999999,0.05,64,False,False,31.270887
drilling,drilling,drilling,0.9690114,0.95508873,alert_only,0.9349999999999999,0.05,64,False,False,29.077791
drilling,drilling,drilling,0.9678852,0.9469091,alert_only,0.9349999999999999,0.05,64,False,False,31.775137
drilling,drilling,drilling,0.9680891,0.94326943,alert_only,0.9349999999999999,0.05,64,False,False,33.447903
drilling,drilling,drilling,0.9793742,0.9637611,alert_only,0.9349999999999999,0.05,64,False,False,33.42855
drilling,drilling,drilling,0.8883421,0.8471482,raw_audio,0.9349999999999999,0.05,128000,True,False,22.977055
drilling,drilling,drilling,0.9875044,0.97888464,alert_only,0.9349999999999999,0.05,64,False,False,33.450703
drilling,drilling,drilling,0.98862875,0.98194903,alert_only,0.9349999999999999,0.05,64,False,False,32.526363
drilling,drilling,drilling,0.98567355,0.98015034,alert_only,0.9349999999999999,0.05,64,False,False,34.112305
drilling,drilling,drilling,0.96734715,0.9521032,alert_only,0.9349999999999999,0.05,64,False,False,32.33188
drilling,drilling,drilling,0.9795435,0.97090244,alert_only,0.9349999999999999,0.05,64,False,False,33.15681
drilling,drilling,drilling,0.9871,0.9807048,alert_only,0.9349999999999999,0.05,64,False,False,35.34891
drilling,drilling,drilling,0.9869266,0.98024505,alert_only,0.9349999999999999,0.05,64,False,False,35.037403
drilling,drilling,drilling,0.98261964,0.9729702,alert_only,0.9349999999999999,0.05,64,False,False,34.35844
drilling,drilling,drilling,0.9841723,0.97550356,alert_only,0.9349999999999999,0.05,64,False,False,34.21849
drilling,drilling,drilling,0.929798,0.8903788,raw_audio,0.9349999999999999,0.05,128000,True,False,25.363264
drilling,drilling,drilling,0.72613674,0.5164095,raw_audio,0.9349999999999999,0.05,128000,True,False,25.75361
drilling,drilling,drilling,0.5052451,0.22936967,raw_audio,0.9349999999999999,0.05,128000,True,False,22.196156
drilling,car_horn,drilling,0.8980909,0.83027166,raw_audio,0.95,0.053000000000000005,128000,True,False,29.27801
drilling,drilling,drilling,0.57833695,0.25342402,raw_audio,0.9349999999999999,0.05,128000,True,False,25.083878
drilling,dog_bark,drilling,0.600426,0.39746106,raw_audio,0.946,0.05,128000,True,False,27.97176
drilling,dog_bark,drilling,0.8057533,0.6930943,raw_audio,0.946,0.05,128000,True,False,21.529383
drilling,dog_bark,drilling,0.6465892,0.44009858,raw_audio,0.946,0.05,128000,True,False,19.03128
drilling,dog_bark,drilling,0.5898948,0.35633448,raw_audio,0.946,0.05,128000,True,False,20.204525
drilling,drilling,drilling,0.4981053,0.13263103,raw_audio,0.9349999999999999,0.05,128000,True,False,20.105865
drilling,drilling,drilling,0.77937365,0.5737512,raw_audio,0.9349999999999999,0.05,128000,True,False,32.60241
children_playing,street_music,children_playing,0.6157168,0.47821277,raw_audio,0.9059999999999999,0.05,128000,True,False,19.657398
children_playing,street_music,children_playing,0.52166855,0.3501261,raw_audio,0.9059999999999999,0.05,128000,True,False,21.869736
children_playing,street_music,dog_bark,0.4070839,0.096211225,raw_audio,0.9059999999999999,0.05,128000,True,False,17.673117
children_playing,street_music,children_playing,0.50612545,0.29732203,raw_audio,0.9059999999999999,0.05,128000,True,False,18.223316
children_playing,street_music,jackhammer,0.4881219,0.31266153,raw_audio,0.9059999999999999,0.05,128000,True,False,16.682354
children_playing,street_music,children_playing,0.3988345,0.13759676,raw_audio,0.9059999999999999,0.05,128000,True,False,14.2724695
children_playing,street_music,drilling,0.33344457,0.05849725,raw_audio,0.9059999999999999,0.05,128000,True,False,15.3597765
children_playing,siren,children_playing,0.5638396,0.3998235,raw_audio,0.95,0.07100000000000001,128000,True,False,24.862022
drilling,drilling,drilling,0.3859784,0.050915122,raw_audio,0.9349999999999999,0.05,128000,True,False,16.959972
drilling,car_horn,drilling,0.3478959,0.12745397,raw_audio,0.95,0.053000000000000005,128000,True,False,20.929897
drilling,siren,car_horn,0.5074769,0.34325168,raw_audio,0.95,0.07100000000000001,128000,True,False,16.825634
drilling,siren,car_horn,0.45038837,0.16577148,raw_audio,0.95,0.07100000000000001,128000,True,False,16.793024
drilling,siren,drilling,0.35462582,0.099330544,raw_audio,0.95,0.07100000000000001,128000,True,False,14.363047
drilling,siren,drilling,0.3467086,0.16005889,raw_audio,0.95,0.07100000000000001,128000,True,False,12.330441
children_playing,children_playing,children_playing,0.38217485,0.10636255,raw_audio,0.9129999999999999,0.05,128000,True,False,18.940327
children_playing,children_playing,children_playing,0.35414162,0.13903014,raw_audio,0.9129999999999999,0.05,128000,True,False,20.593302
children_playing,air_conditioner,children_playing,0.29815152,0.036747128,raw_audio,0.9239999999999999,0.05,128000,True,False,18.734201
children_playing,street_music,children_playing,0.485303,0.2758276,raw_audio,0.9059999999999999,0.05,128000,True,False,21.773846
children_playing,dog_bark,children_playing,0.3913091,0.073456526,raw_audio,0.946,0.05,128000,True,False,21.779287
children_playing,children_playing,children_playing,0.5107619,0.32750526,raw_audio,0.9129999999999999,0.05,128000,True,False,21.725018
children_playing,air_conditioner,children_playing,0.31214768,0.10869573,raw_audio,0.9239999999999999,0.05,128000,True,False,21.242218
children_playing,street_music,children_playing,0.3142578,0.09884031,raw_audio,0.9059999999999999,0.05,128000,True,False,19.904001
jackhammer,gun_shot,siren,0.6769062,0.5683335,raw_audio,0.95,0.07400000000000001,128000,True,False,12.324781
jackhammer,gun_shot,jackhammer,0.72317785,0.6453454,raw_audio,0.95,0.07400000000000001,128000,True,False,11.877733
jackhammer,engine_idling,jackhammer,0.7292821,0.5944412,raw_audio,0.9169999999999999,0.05,128000,True,False,24.181377
jackhammer,engine_idling,jackhammer,0.5717624,0.31679597,raw_audio,0.9169999999999999,0.05,128000,True,False,26.647697
jackhammer,engine_idling,jackhammer,0.8533754,0.7862478,raw_audio,0.9169999999999999,0.05,128000,True,False,24.521338
jackhammer,engine_idling,air_conditioner,0.78963417,0.64844775,raw_audio,0.9169999999999999,0.05,128000,True,False,26.761835
jackhammer,jackhammer,jackhammer,0.5270031,0.18328312,raw_audio,0.946,0.05,128000,True,False,21.414883
jackhammer,drilling,dog_bark,0.34413257,0.011516273,raw_audio,0.9349999999999999,0.05,128000,True,False,18.61931
jackhammer,gun_shot,jackhammer,0.7215758,0.6248213,raw_audio,0.95,0.07400000000000001,128000,True,False,12.475741
jackhammer,gun_shot,jackhammer,0.60935044,0.5057953,raw_audio,0.95,0.07400000000000001,128000,True,False,10.834156
jackhammer,gun_shot,drilling,0.7511346,0.6684363,raw_audio,0.95,0.07400000000000001,128000,True,False,12.296295
jackhammer,gun_shot,jackhammer,0.6765557,0.59019125,raw_audio,0.95,0.07400000000000001,128000,True,False,11.158532
jackhammer,gun_shot,jackhammer,0.4785061,0.29992288,raw_audio,0.95,0.07400000000000001,128000,True,False,11.965406
jackhammer,gun_shot,jackhammer,0.65896446,0.56829375,raw_audio,0.95,0.07400000000000001,128000,True,False,11.493864
jackhammer,gun_shot,jackhammer,0.63652533,0.541984,raw_audio,0.95,0.07400000000000001,128000,True,False,10.971765
jackhammer,gun_shot,jackhammer,0.39567536,0.19525808,raw_audio,0.95,0.07400000000000001,128000,True,False,12.89415
jackhammer,gun_shot,jackhammer,0.67916137,0.5952508,raw_audio,0.95,0.07400000000000001,128000,True,False,11.393616
jackhammer,gun_shot,engine_idling,0.4154286,0.23251858,raw_audio,0.95,0.07400000000000001,128000,True,False,13.152558
air_conditioner,car_horn,air_conditioner,0.55513585,0.4556742,raw_audio,0.95,0.053000000000000005,128000,True,False,15.126888
air_conditioner,car_horn,air_conditioner,0.4028852,0.24482112,raw_audio,0.95,0.053000000000000005,128000,True,False,13.952482
air_conditioner,car_horn,siren,0.3727383,0.18952116,raw_audio,0.95,0.053000000000000005,128000,True,False,14.470447
air_conditioner,car_horn,siren,0.36243472,0.17298205,raw_audio,0.95,0.053000000000000005,128000,True,False,13.893186
air_conditioner,car_horn,air_conditioner,0.3705399,0.18412304,raw_audio,0.95,0.053000000000000005,128000,True,False,14.28681
air_conditioner,car_horn,car_horn,0.37632078,0.1915179,raw_audio,0.95,0.053000000000000005,128000,True,False,14.507329
air_conditioner,air_conditioner,air_conditioner,0.56650007,0.46323594,raw_audio,0.9239999999999999,0.05,128000,True,False,11.669975
air_conditioner,car_horn,air_conditioner,0.37918046,0.1735353,raw_audio,0.95,0.053000000000000005,128000,True,False,14.868322
air_conditioner,air_conditioner,air_conditioner,0.43062925,0.30502918,raw_audio,0.9239999999999999,0.05,128000,True,False,11.615398
air_conditioner,air_conditioner,air_conditioner,0.63071597,0.5188528,raw_audio,0.9239999999999999,0.05,128000,True,False,12.382226
air_conditioner,air_conditioner,air_conditioner,0.6791863,0.58709514,raw_audio,0.9239999999999999,0.05,128000,True,False,12.914244
air_conditioner,air_conditioner,air_conditioner,0.34856233,0.19904257,raw_audio,0.9239999999999999,0.05,128000,True,False,12.4848175
air_conditioner,air_conditioner,air_conditioner,0.631501,0.55013,raw_audio,0.9239999999999999,0.05,128000,True,False,12.096445
air_conditioner,air_conditioner,air_conditioner,0.6402279,0.53397554,raw_audio,0.9239999999999999,0.05,128000,True,False,13.392027
air_conditioner,air_conditioner,air_conditioner,0.66586494,0.58223057,raw_audio,0.9239999999999999,0.05,128000,True,False,12.324445
